Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala;turno_tipo;necessita_sala;turma_ano;turma_num;turma_regime;sala_edificio;Dia_dt;num_sequencia;aula_id;Dia_iso
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;29/09/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-09-29;6;L0782PL22_29092022;2022-09-29
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;06/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-10-06;7;L0782PL22_06102022;2022-10-06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;06/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-10-06;8;L0782PL22_06102022;2022-10-06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;13/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-10-13;9;L0782PL22_13102022;2022-10-13
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;13/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-10-13;10;L0782PL22_13102022;2022-10-13
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;20/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-10-20;11;L0782PL22_20102022;2022-10-20
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;20/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-10-20;12;L0782PL22_20102022;2022-10-20
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;27/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-10-27;13;L0782PL22_27102022;2022-10-27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;27/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-10-27;14;L0782PL22_27102022;2022-10-27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;10/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-11-10;15;L0782PL22_10112022;2022-11-10
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;10/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-11-10;16;L0782PL22_10112022;2022-11-10
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;17/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-11-17;17;L0782PL22_17112022;2022-11-17
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;17/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-11-17;18;L0782PL22_17112022;2022-11-17
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;24/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-11-24;19;L0782PL22_24112022;2022-11-24
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;24/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-11-24;20;L0782PL22_24112022;2022-11-24
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Ter;11:00:00;12:30:00;13/12/2022;Laboratório de Informática;;;;PL;True;1.0;8.0;Diurno;;2022-12-13;21;L0782PL22_13122022;2022-12-13
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Ter;09:30:00;11:00:00;13/12/2022;Laboratório de Informática;;;;PL;True;1.0;8.0;Diurno;;2022-12-13;22;L0782PL22_13122022;2022-12-13
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;15/12/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-12-15;23;L0782PL22_15122022;2022-12-15
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;15/12/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;8.0;Diurno;D;2022-12-15;24;L0782PL22_15122022;2022-12-15
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;15/09/2022;Não necessita de sala;;;;PL;False;1.0;4.0;Diurno;;2022-09-15;1;L0782PL23_15092022;2022-09-15
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;15/09/2022;Não necessita de sala;;;;PL;False;1.0;4.0;Diurno;;2022-09-15;2;L0782PL23_15092022;2022-09-15
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;22/09/2022;Não necessita de sala;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;False;1.0;4.0;Diurno;D;2022-09-22;3;L0782PL23_22092022;2022-09-22
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;22/09/2022;Não necessita de sala;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;False;1.0;4.0;Diurno;D;2022-09-22;4;L0782PL23_22092022;2022-09-22
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;29/09/2022;Não necessita de sala;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;False;1.0;4.0;Diurno;D;2022-09-29;5;L0782PL23_29092022;2022-09-29
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;29/09/2022;Não necessita de sala;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;False;1.0;4.0;Diurno;D;2022-09-29;6;L0782PL23_29092022;2022-09-29
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;06/10/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-10-06;7;L0782PL23_06102022;2022-10-06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;06/10/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-10-06;8;L0782PL23_06102022;2022-10-06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;13/10/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-10-13;9;L0782PL23_13102022;2022-10-13
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;13/10/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-10-13;10;L0782PL23_13102022;2022-10-13
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;20/10/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-10-20;11;L0782PL23_20102022;2022-10-20
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;20/10/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-10-20;12;L0782PL23_20102022;2022-10-20
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;27/10/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-10-27;13;L0782PL23_27102022;2022-10-27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;27/10/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-10-27;14;L0782PL23_27102022;2022-10-27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;10/11/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-11-10;15;L0782PL23_10112022;2022-11-10
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;10/11/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-11-10;16;L0782PL23_10112022;2022-11-10
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;17/11/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-11-17;17;L0782PL23_17112022;2022-11-17
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;17/11/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-11-17;18;L0782PL23_17112022;2022-11-17
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;24/11/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-11-24;19;L0782PL23_24112022;2022-11-24
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;24/11/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-11-24;20;L0782PL23_24112022;2022-11-24
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Ter;16:00:00;17:30:00;13/12/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-12-13;21;L0782PL23_13122022;2022-12-13
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Ter;14:30:00;16:00:00;13/12/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-12-13;22;L0782PL23_13122022;2022-12-13
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;15/12/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-12-15;23;L0782PL23_15122022;2022-12-15
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;15/12/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;4.0;Diurno;D;2022-12-15;24;L0782PL23_15122022;2022-12-15
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;19:30:00;21:00:00;15/09/2022;Não necessita de sala;;;;PL;False;1.0;1.0;Pos-Laboral;;2022-09-15;1;L0782PL25_15092022;2022-09-15
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;21:00:00;22:30:00;15/09/2022;Não necessita de sala;;;;PL;False;1.0;1.0;Pos-Laboral;;2022-09-15;2;L0782PL25_15092022;2022-09-15
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;19:30:00;21:00:00;22/09/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-09-22;3;L0782PL25_22092022;2022-09-22
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;21:00:00;22:30:00;22/09/2022;Não necessita de sala;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;False;1.0;1.0;Pos-Laboral;D;2022-09-22;4;L0782PL25_22092022;2022-09-22
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;19:30:00;21:00:00;29/09/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-09-29;5;L0782PL25_29092022;2022-09-29
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;21:00:00;22:30:00;29/09/2022;Não necessita de sala;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;False;1.0;1.0;Pos-Laboral;D;2022-09-29;6;L0782PL25_29092022;2022-09-29
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;19:30:00;21:00:00;06/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-10-06;7;L0782PL25_06102022;2022-10-06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;21:00:00;22:30:00;06/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-10-06;8;L0782PL25_06102022;2022-10-06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;19:30:00;21:00:00;13/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-10-13;9;L0782PL25_13102022;2022-10-13
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;21:00:00;22:30:00;13/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-10-13;10;L0782PL25_13102022;2022-10-13
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;19:30:00;21:00:00;20/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-10-20;11;L0782PL25_20102022;2022-10-20
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;21:00:00;22:30:00;20/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-10-20;12;L0782PL25_20102022;2022-10-20
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;19:30:00;21:00:00;27/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-10-27;13;L0782PL25_27102022;2022-10-27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;21:00:00;22:30:00;27/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-10-27;14;L0782PL25_27102022;2022-10-27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;19:30:00;21:00:00;10/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-11-10;15;L0782PL25_10112022;2022-11-10
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;21:00:00;22:30:00;10/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-11-10;16;L0782PL25_10112022;2022-11-10
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;19:30:00;21:00:00;17/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-11-17;17;L0782PL25_17112022;2022-11-17
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;21:00:00;22:30:00;17/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-11-17;18;L0782PL25_17112022;2022-11-17
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;19:30:00;21:00:00;24/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-11-24;19;L0782PL25_24112022;2022-11-24
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;21:00:00;22:30:00;24/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-11-24;20;L0782PL25_24112022;2022-11-24
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Seg;19:30:00;21:00:00;12/12/2022;Laboratório de Informática;;;;PL;True;1.0;1.0;Pos-Laboral;;2022-12-12;21;L0782PL25_12122022;2022-12-12
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Seg;18:00:00;19:30:00;12/12/2022;Laboratório de Informática;;;;PL;True;1.0;1.0;Pos-Laboral;;2022-12-12;22;L0782PL25_12122022;2022-12-12
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;19:30:00;21:00:00;15/12/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-12-15;23;L0782PL25_15122022;2022-12-15
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL25;IGE-PL-A1;29;Qui;21:00:00;22:30:00;15/12/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;1.0;Pos-Laboral;D;2022-12-15;24;L0782PL25_15122022;2022-12-15
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL26;IGE-PL-A2;27;Qui;19:30:00;21:00:00;15/09/2022;Não necessita de sala;;;;PL;False;1.0;2.0;Pos-Laboral;;2022-09-15;1;L0782PL26_15092022;2022-09-15
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL26;IGE-PL-A2;27;Qui;21:00:00;22:30:00;15/09/2022;Não necessita de sala;;;;PL;False;1.0;2.0;Pos-Laboral;;2022-09-15;2;L0782PL26_15092022;2022-09-15
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL26;IGE-PL-A2;27;Qui;19:30:00;21:00:00;22/09/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;2.0;Pos-Laboral;D;2022-09-22;3;L0782PL26_22092022;2022-09-22
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL26;IGE-PL-A2;27;Qui;21:00:00;22:30:00;22/09/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;2.0;Pos-Laboral;D;2022-09-22;4;L0782PL26_22092022;2022-09-22
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL26;IGE-PL-A2;27;Qui;19:30:00;21:00:00;29/09/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;2.0;Pos-Laboral;D;2022-09-29;5;L0782PL26_29092022;2022-09-29
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL26;IGE-PL-A2;27;Qui;21:00:00;22:30:00;29/09/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;2.0;Pos-Laboral;D;2022-09-29;6;L0782PL26_29092022;2022-09-29
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL26;IGE-PL-A2;27;Qui;19:30:00;21:00:00;06/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;2.0;Pos-Laboral;D;2022-10-06;7;L0782PL26_06102022;2022-10-06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL26;IGE-PL-A2;27;Qui;21:00:00;22:30:00;06/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;2.0;Pos-Laboral;D;2022-10-06;8;L0782PL26_06102022;2022-10-06
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL26;IGE-PL-A2;27;Qui;19:30:00;21:00:00;13/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;2.0;Pos-Laboral;D;2022-10-13;9;L0782PL26_13102022;2022-10-13
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL26;IGE-PL-A2;27;Qui;21:00:00;22:30:00;13/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;2.0;Pos-Laboral;D;2022-10-13;10;L0782PL26_13102022;2022-10-13
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL26;IGE-PL-A2;27;Qui;19:30:00;21:00:00;20/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;2.0;Pos-Laboral;D;2022-10-20;11;L0782PL26_20102022;2022-10-20
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL26;IGE-PL-A2;27;Qui;21:00:00;22:30:00;20/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;PL;True;1.0;2.0;Pos-Laboral;D;2022-10-20;12;L0782PL26_20102022;2022-10-20
