Curso;Unidade de execução;Turno;Professor;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Características reais da sala;Edifício;Capacidade Normal;Capacidade Exame;Nº características;Anfiteatro aulas;Apoio técnico eventos;Arq 1;Arq 2;Arq 3;Arq 4;Arq 5;Arq 6;Arq 9;BYOD (Bring Your Own Device);Focus Group;Horário sala visível portal público;Laboratório de Arquitectura de Computadores I;Laboratório de Arquitectura de Computadores II;Laboratório de Bases de Engenharia;Laboratório de Electrónica;Laboratório de Informática;Laboratório de Jornalismo;Laboratório de Redes de Computadores I;Laboratório de Redes de Computadores II;Laboratório de Telecomunicações;Sala Aulas Mestrado;Sala Aulas Mestrado Plus;Sala NEE;Sala Provas;Sala Reunião;Sala de Arquitectura;Sala de Aulas normal;videoconferencia;Átrio
LCD, LCD-PL;Projeto Aplicado em Ciência de Dados II;03603TP02;André Sabino;CDC1PL;23;Qua;18:00:00;19:30:00;26/10/2022;BYOD (Bring Your Own Device);C6.08;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LCD, LCD-PL;Projeto Aplicado em Ciência de Dados II;03603TP02;André Sabino;CDC1PL;23;Qua;18:00:00;19:30:00;19/10/2022;BYOD (Bring Your Own Device);C6.08;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LCD, LCD-PL;Projeto Aplicado em Ciência de Dados II;03603TP02;André Sabino;CDC1PL;23;Qua;18:00:00;19:30:00;12/10/2022;BYOD (Bring Your Own Device);C6.08;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LCD, LCD-PL;Projeto Aplicado em Ciência de Dados II;03603TP02;André Sabino;CDC1PL;23;Qua;18:00:00;19:30:00;28/09/2022;BYOD (Bring Your Own Device);C6.08;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LCD, LCD-PL;Projeto Aplicado em Ciência de Dados II;03603TP02;André Sabino;CDC1PL;23;Qua;18:00:00;19:30:00;21/09/2022;BYOD (Bring Your Own Device);C6.08;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LCD, LCD-PL;Projeto Aplicado em Ciência de Dados II;03603TP02;André Sabino;CDC1PL;23;Qua;18:00:00;19:30:00;14/09/2022;BYOD (Bring Your Own Device);C6.08;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LTDG;Introdução à Estatística;04174TP01;Fátima Salgueiro;LTDG-A1;0;Qua;09:30:00;12:30:00;14/12/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LTDG;Introdução à Estatística;04174TP01;Fátima Salgueiro;LTDG-A1;0;Qua;09:30:00;12:30:00;07/12/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LTDG;Introdução à Estatística;04174TP01;Fátima Salgueiro;LTDG-A1;0;Qua;09:30:00;12:30:00;30/11/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LTDG;Introdução à Estatística;04174TP01;Fátima Salgueiro;LTDG-A1;0;Qua;09:30:00;12:30:00;23/11/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LTDG;Introdução à Estatística;04174TP01;Fátima Salgueiro;LTDG-A1;0;Qua;09:30:00;12:30:00;16/11/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LTDG;Introdução à Estatística;04174TP01;Fátima Salgueiro;LTDG-A1;0;Qua;09:30:00;12:30:00;09/11/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LTDG;Introdução à Estatística;04174TP01;Fátima Salgueiro;LTDG-A1;0;Qua;09:30:00;12:30:00;02/11/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LTDG;Introdução à Estatística;04174TP01;Fátima Salgueiro;LTDG-A1;0;Qua;09:30:00;12:30:00;26/10/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LTDG;Introdução à Estatística;04174TP01;Fátima Salgueiro;LTDG-A1;0;Qua;09:30:00;12:30:00;19/10/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LTDG;Introdução à Estatística;04174TP01;Fátima Salgueiro;LTDG-A1;0;Qua;09:30:00;12:30:00;12/10/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LTDG;Introdução à Estatística;04174TP01;Fátima Salgueiro;LTDG-A1;0;Qua;09:30:00;12:30:00;28/09/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LTDG;Introdução à Estatística;04174TP01;Fátima Salgueiro;LTDG-A1;0;Qua;09:30:00;12:30:00;21/09/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724TP09;Ana Cristina Lopes;IGE-B9, IGE-B8, IGE-B7, IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B12, IGE-B11, IGE-B10, IGE-B1;69;Seg;09:30:00;11:00:00;05/12/2022;BYOD (Bring Your Own Device);C6.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724TP09;Ana Cristina Lopes;IGE-B9, IGE-B8, IGE-B7, IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B12, IGE-B11, IGE-B10, IGE-B1;69;Seg;09:30:00;11:00:00;28/11/2022;BYOD (Bring Your Own Device);C6.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724TP09;Ana Cristina Lopes;IGE-B9, IGE-B8, IGE-B7, IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B12, IGE-B11, IGE-B10, IGE-B1;69;Seg;09:30:00;11:00:00;21/11/2022;BYOD (Bring Your Own Device);C6.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724TP09;Ana Cristina Lopes;IGE-B9, IGE-B8, IGE-B7, IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B12, IGE-B11, IGE-B10, IGE-B1;69;Seg;09:30:00;11:00:00;14/11/2022;BYOD (Bring Your Own Device);C6.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724TP09;Ana Cristina Lopes;IGE-B9, IGE-B8, IGE-B7, IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B12, IGE-B11, IGE-B10, IGE-B1;69;Seg;09:30:00;11:00:00;07/11/2022;BYOD (Bring Your Own Device);C6.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724TP09;Ana Cristina Lopes;IGE-B9, IGE-B8, IGE-B7, IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B12, IGE-B11, IGE-B10, IGE-B1;69;Seg;09:30:00;11:00:00;24/10/2022;BYOD (Bring Your Own Device);C6.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724TP09;Ana Cristina Lopes;IGE-B9, IGE-B8, IGE-B7, IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B12, IGE-B11, IGE-B10, IGE-B1;69;Seg;09:30:00;11:00:00;17/10/2022;BYOD (Bring Your Own Device);C6.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724TP09;Ana Cristina Lopes;IGE-B9, IGE-B8, IGE-B7, IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B12, IGE-B11, IGE-B10, IGE-B1;69;Seg;09:30:00;11:00:00;10/10/2022;BYOD (Bring Your Own Device);C6.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724TP09;Ana Cristina Lopes;IGE-B9, IGE-B8, IGE-B7, IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B12, IGE-B11, IGE-B10, IGE-B1;69;Seg;09:30:00;11:00:00;03/10/2022;BYOD (Bring Your Own Device);C6.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724TP09;Ana Cristina Lopes;IGE-B9, IGE-B8, IGE-B7, IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B12, IGE-B11, IGE-B10, IGE-B1;69;Seg;09:30:00;11:00:00;26/09/2022;BYOD (Bring Your Own Device);Auditório 0NE01;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);72;34;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724TP09;Ana Cristina Lopes;IGE-B9, IGE-B8, IGE-B7, IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B12, IGE-B11, IGE-B10, IGE-B1;69;Seg;09:30:00;11:00:00;19/09/2022;BYOD (Bring Your Own Device);Auditório B1.04;Horário sala visível portal público;Edifício II (ISCTE-IUL);192;96;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724TP09;Ana Cristina Lopes;IGE-B9, IGE-B8, IGE-B7, IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B12, IGE-B11, IGE-B10, IGE-B1;69;Seg;09:30:00;11:00:00;12/09/2022;BYOD (Bring Your Own Device);C6.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);56;28;6;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;X;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Sex;09:30:00;11:00:00;09/12/2022;Sala/anfiteatro aulas;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Sex;09:30:00;11:00:00;02/12/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Sex;09:30:00;11:00:00;25/11/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Sex;09:30:00;11:00:00;18/11/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Sex;09:30:00;11:00:00;11/11/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Sex;09:30:00;11:00:00;04/11/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Sex;09:30:00;11:00:00;28/10/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Sex;09:30:00;11:00:00;21/10/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Sex;09:30:00;11:00:00;14/10/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Sex;09:30:00;11:00:00;07/10/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Sex;09:30:00;11:00:00;30/09/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Sex;09:30:00;11:00:00;23/09/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Ter;09:30:00;11:00:00;13/12/2022;Sala/anfiteatro aulas;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Ter;09:30:00;11:00:00;06/12/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Ter;09:30:00;11:00:00;29/11/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Ter;09:30:00;11:00:00;22/11/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Ter;09:30:00;11:00:00;15/11/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Ter;09:30:00;11:00:00;08/11/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Ter;09:30:00;11:00:00;25/10/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Ter;09:30:00;11:00:00;18/10/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Ter;09:30:00;11:00:00;11/10/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Ter;09:30:00;11:00:00;04/10/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Ter;09:30:00;11:00:00;27/09/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL13;Adalmiro Pereira;EA3;33;Ter;09:30:00;11:00:00;20/09/2022;Sala de Aulas normal;AA3.26;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;19;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
MCD;Ciberdireito;03494TP02;Luís Moura e Sá;MCDB1;33;Qui;18:00:00;20:00:00;20/10/2022;Sala/anfiteatro aulas;Auditório 0NE01;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);72;34;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
MCD;Ciberdireito;03494TP02;Luís Moura e Sá;MCDB1;33;Qui;19:30:00;21:00:00;13/10/2022;Sala/anfiteatro aulas;Auditório 0NE01;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);72;34;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
MCD;Ciberdireito;03494TP02;Luís Moura e Sá;MCDB1;33;Qui;19:30:00;21:00:00;06/10/2022;Sala/anfiteatro aulas;Auditório 0NE01;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);72;34;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
MCD;Ciberdireito;03494TP02;Luís Moura e Sá;MCDB1;33;Qui;19:30:00;21:00:00;29/09/2022;Sala/anfiteatro aulas;Auditório 0NE01;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);72;34;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
MCD;Ciberdireito;03494TP02;Luís Moura e Sá;MCDB1;33;Qui;19:30:00;21:00:00;22/09/2022;Sala/anfiteatro aulas;Auditório 0NE01;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);72;34;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
MCD;Ciberdireito;03494TP02;Luís Moura e Sá;MCDB1;33;Qui;18:00:00;19:30:00;13/10/2022;Sala/anfiteatro aulas;Auditório 0NE01;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);72;34;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
MCD;Ciberdireito;03494TP02;Luís Moura e Sá;MCDB1;33;Qui;18:00:00;19:30:00;06/10/2022;Sala/anfiteatro aulas;Auditório 0NE01;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);72;34;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
MCD;Ciberdireito;03494TP02;Luís Moura e Sá;MCDB1;33;Qui;18:00:00;19:30:00;29/09/2022;Sala/anfiteatro aulas;Auditório 0NE01;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);72;34;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
MCD;Ciberdireito;03494TP02;Luís Moura e Sá;MCDB1;33;Qui;18:00:00;19:30:00;22/09/2022;Sala/anfiteatro aulas;Auditório 0NE01;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);72;34;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
PGDCom;Seminário de Teorias e Práticas do Desenvolvimento;01998TP01;Maria do Céu Almeida;PG DC;25;Ter;18:00:00;20:00:00;03/01/2023;videoconferencia;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
PGDCom;Seminário de Teorias e Práticas do Desenvolvimento;01998TP01;Maria do Céu Almeida;PG DC;25;Ter;20:30:00;22:30:00;03/01/2023;videoconferencia;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
PGDCom;Seminário de Teorias e Práticas do Desenvolvimento;01998TP01;Maria do Céu Almeida;PG DC;25;Seg;20:30:00;22:30:00;09/01/2023;videoconferencia;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
PGDCom;Seminário de Teorias e Práticas do Desenvolvimento;01998TP01;Maria do Céu Almeida;PG DC;25;Seg;20:30:00;22:30:00;28/11/2022;videoconferencia;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
PGDCom;Seminário de Teorias e Práticas do Desenvolvimento;01998TP01;Maria do Céu Almeida;PG DC;25;Seg;20:30:00;22:30:00;21/11/2022;videoconferencia;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
PGDCom;Seminário de Teorias e Práticas do Desenvolvimento;01998TP01;Maria do Céu Almeida;PG DC;25;Seg;20:30:00;22:30:00;14/11/2022;videoconferencia;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
PGDCom;Seminário de Teorias e Práticas do Desenvolvimento;01998TP01;Maria do Céu Almeida;PG DC;25;Seg;18:00:00;20:00:00;09/01/2023;videoconferencia;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
PGDCom;Seminário de Teorias e Práticas do Desenvolvimento;01998TP01;Maria do Céu Almeida;PG DC;25;Seg;18:00:00;20:00:00;05/12/2022;videoconferencia;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
